path,theorem,partition,strategy,status,category,checks,cost,cost_source,unknown_charge,administrative_censoring,evidence
experiments/output/ace_economy_refinement_20260916/final18/configs/validation__agentic_reset__mathd_numbertheory_303__seed1,mathd_numbertheory_303,validation,prove_theorem_grounded,done,unknown_reference,9,0.04515384,dated billing receipts,False,False,audit/cells/29ee1d9c4a75ee640e36da27b1b94f46d290ce23b1bf6e827f5d106d1c46710a.json
experiments/output/ace_economy_20260916/validation/configs/validation__budget__amc12a_2020_p21__seed0,amc12a_2020_p21,validation,prove_theorem_grounded,done,syntax,21,0.12217104,dated billing receipts,False,False,audit/cells/29f62dfda1fa5a576121e1a18c693e212001b2eadf172da81f566167ce16ef67.json
experiments/output/x_train_agentic/configs/algebra_amgm_sum1toneqn_prod1tonleq1__core-medium__gpt-5.6-luna__seed0,algebra_amgm_sum1toneqn_prod1tonleq1,train,prove_theorem_agentic,done,incomplete_proof,25,0.027787740000000002,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2a26846f71cb51cd6796292c21e83a4b75a9b3cb2b9a075c732aa5ed7319aba4.json
experiments/output/ace_economy_refinement_20260916/final03/configs/validation__ace_reset_compact__imo_1984_p6__seed0,imo_1984_p6,validation,prove_theorem_grounded,done,other_or_unobserved,10,0.04072514,dated billing receipts,False,False,audit/cells/2a838a4311d5650684ab2e1b4e518f989d0c7ef462f522a8947fc393af05debe.json
experiments/output/ace_roles_20260913/validation/configs/validation__control__proof__mathd_numbertheory_37__seed1,mathd_numbertheory_37,validation,,missing,other_or_unobserved,3,0.00529224,dated billing receipts,False,False,audit/cells/2a85d0a4f2fd86f1a53936ec9fbe8c6f5f46b787da7c1de4915631222ae1bd07.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__ace_coverage__proof__mathd_numbertheory_530__seed1,mathd_numbertheory_530,validation,prove_theorem_grounded,done,other_or_unobserved,12,0.06778764,dated billing receipts,False,False,audit/cells/2acc1ba3dbc6091060e4d4a7273ac536d6b4fa97ed3131908d9529754272fc9c.json
experiments/output/ace_models_20260910/proof/configs/amc12b_2002_p11__prover-xhigh-8eefc07db15048b1__gpt-5.6-luna__seed0,amc12b_2002_p11,train,prove_theorem_grounded,done,no_verifier_evidence,0,0.023768559999999998,dated billing receipts,False,False,audit/cells/2aceecda7358c911cca8ca1c614c182c67442b8eb2d59ad5ba60c0311f09293f.json
experiments/output/ace_economy_refinement_20260916/final05/configs/validation__ace_reset_compact__induction_prod1p1onk3le3m1onn__seed0,induction_prod1p1onk3le3m1onn,validation,prove_theorem_grounded,done,other_or_unobserved,12,0.0459706,dated billing receipts,False,False,audit/cells/2ad9942dede7eae9313f1769565e2f33ffb4386952b7fb1adfcdf5a67b22c357.json
experiments/output/ace_revision_20260913/validation/configs/validation__control__proof__algebra_others_exirrpowirrrat__seed0,algebra_others_exirrpowirrrat,validation,prove_theorem_grounded,done,syntax,6,0.03911726,dated billing receipts,False,False,audit/cells/2adf0b8ce845b4f69d37edf5ab081248fc6c67320077753aaec5a97a9cf2cc74.json
experiments/output/ace_economy_budget_20260916/validation/configs/validation__agentic__imo_1984_p6__seed1,imo_1984_p6,validation,prove_theorem_grounded,done,unproved_prerequisite,22,0.13198678,dated billing receipts,False,False,audit/cells/2aef8a85b71b709d68f7f02e8ebb28b942bef05597915e05e69fd7a608eac600.json
experiments/output/ace_bounded_pilot/configs/mathd_algebra_224__money-off-r64__gpt-5.6-luna__seed0,mathd_algebra_224,train,prove_theorem_grounded,done,other_or_unobserved,20,0.10715116,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2af9db950c242cace9d0ff68cc213c369ee25b54aec028bc864162338bf65d0e.json
experiments/output/ace_economy_refinement_20260916/final00/configs/validation__ace_reset_compact__mathd_algebra_282__seed1,mathd_algebra_282,validation,prove_theorem_grounded,done,incomplete_proof,43,0.03588866,dated billing receipts,False,False,audit/cells/2b1ff907556eeb4c0a60f8361ff24c29e3663eac1e2048479ef13611281eb1f9.json
experiments/output/ace_x_validation_ace_x3_strong_rv3_agentic/configs/amc12a_2020_p21__ace-b596e7df-core-medium__gpt-5.6-luna__seed0,amc12a_2020_p21,validation,prove_theorem_ace,done,verifier_resource,8,0.14362098,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2b59e03848f482fe76fd3f3e2e2720748c166d58833c75b282ae8dfe55933cff.json
experiments/output/ace_capacity_20260912/headroom2/configs/amc12a_2020_p13__E-level2__gpt-5.6-luna__seed0,amc12a_2020_p13,train,prove_theorem_grounded,done,unproved_prerequisite,15,0.126625,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2b5edb49defacb4057062b3d8f3a8a9a3615ab0d067791b7dda6f4b1df9f3e7d.json
experiments/output/ace_economy_refinement_20260916/final10/configs/validation__agentic_reset__mathd_numbertheory_405__seed1,mathd_numbertheory_405,validation,prove_theorem_grounded,done,other_or_unobserved,9,0.0424174,dated billing receipts,False,False,audit/cells/2b788e0da3569b56dacc3e2e987bbb5b8ce15471def1d52950cc185c9ed8b9d9.json
experiments/output/ace_attribution_20260912/training/terra/configs/mathd_numbertheory_629__terra-none-medium__gpt-5.6-terra__seed0,mathd_numbertheory_629,train,prove_theorem_grounded,done,other_or_unobserved,5,0.4087018,dated billing receipts,False,False,audit/cells/2b99d54a9f637ed61ad18bc82a4ea55d31594f93d6d890370c70af99f4ebf2d4.json
experiments/output/ace_economy_20260916/validation/configs/validation__session__imo_1964_p2__seed0,imo_1964_p2,validation,prove_theorem_grounded,done,arithmetic_or_search,14,0.044796539999999996,dated billing receipts,False,False,audit/cells/2baca45a5a265ec294401eb22243b7b44cdb044ee8d7bf84ce5c608874c9906a.json
experiments/output/ace_contenders_20260910/configs/mathd_numbertheory_405__validation-reflector-medium__gpt-5.6-luna__seed0,mathd_numbertheory_405,validation,prove_theorem_grounded,done,no_verifier_evidence,0,0.027263,dated billing receipts,False,False,audit/cells/2bc5945eeff14acde35ad7c6cb37a090125acf47c608150d3cd406b107a53920.json
experiments/output/ace_online_x3-online-s1_agentic/configs/amc12a_2020_p21__ace-1bf3cdf2-core-medium__gpt-5.6-luna__seed1,amc12a_2020_p21,validation,prove_theorem_ace,done,incomplete_proof,20,0.10176783999999998,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2bc7af6f3b27fb29ba4b06188e718e04c39cc2217ef9274230db20fd22d4e58d.json
experiments/output/ace_x_validation_ace_x3_offline_rv3_agentic/configs/mathd_numbertheory_43__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_43,validation,prove_theorem_ace,done,arithmetic_or_search,17,0.03660924,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2c1b14b0629adb7dd8ff0ac7e8cb02ec097da208a848efbf455d09a76266fcef.json
experiments/output/ace_models_20260910/proof/configs/imo_1977_p6__prover-xhigh-9771a16dde5dd680__gpt-5.6-luna__seed0,imo_1977_p6,train,prove_theorem_grounded,done,other_or_unobserved,2,0.03918626,dated billing receipts,False,False,audit/cells/2c5bd5144e238cf1deee7ea131c4b6ee1e14d6337f5ff5bc89257fe4bffcda05.json
experiments/output/ace_polish_pilots/configs/aime_1988_p3__matched_advice-off-r64__gpt-5.6-luna__seed0,aime_1988_p3,train,prove_theorem_grounded,done,other_or_unobserved,10,0.03804468,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2c62f6ab73f524c0965621978d5172278523652395b8aef4a23158595b220478.json
experiments/output/ace_adaptation_x-noreflect/configs/step20_generator_imo_1977_p6,imo_1977_p6,train,prove_theorem_ace,done,incomplete_proof,27,0.04508410000000001,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2c85dc31c8d64b14669c818707a6973e412f5ca1a35f6997012efd5160528aab.json
experiments/output/ace_contenders_20260910/configs/aime_1988_p3__training-reflector-xhigh__gpt-5.6-luna__seed0,aime_1988_p3,train,prove_theorem_grounded,done,no_verifier_evidence,0,0.023309959999999998,dated billing receipts,False,False,audit/cells/2ccd0a233c2af2fb6ae6bcd6b145ed4ed0ba9227803577ae857aa979d5ead106.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__ace_selected__proof__mathd_numbertheory_530__seed1,mathd_numbertheory_530,validation,prove_theorem_grounded,done,other_or_unobserved,5,0.0389068,dated billing receipts,False,False,audit/cells/2cd27948fa538a477f9bd0d6c514e84c8fd1034229f39e88cbcad671fb5bcaa6.json
experiments/output/ace_x_validation_ace_x5_offline_rv3_agentic/configs/mathd_numbertheory_303__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed0,mathd_numbertheory_303,validation,prove_theorem_ace,done,syntax,10,0.04855556,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2cdcf38f4131cce38e311542754211e3f8f03c1ec13781a92e02c7d65e3c5e59.json
experiments/output/ace_revision_20260913/training/configs/training__control__proof__mathd_algebra_185__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,other_or_unobserved,7,0.03432978,dated billing receipts,False,False,audit/cells/2cde40e4850e188b06fcc68a80292113f1be52ea541e4be57e7b80361ea8f5f1.json
experiments/output/ace_review_development/configs/mathd_numbertheory_303__baseline-r64__gpt-5.6-luna__seed0,mathd_numbertheory_303,validation,prove_theorem_agentic,done,incomplete_proof,15,0.11945075999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2ce3e870cd681e066b4101b52df7c979a0cd3d163b08bb4b9e6d6855c79e73b5.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__agentic_coverage__proof__amc12a_2020_p21__seed0,amc12a_2020_p21,validation,prove_theorem_grounded,done,other_or_unobserved,15,0.06830908,dated billing receipts,False,False,audit/cells/2cec1eaa6ce614c18636a98cd8df041ee52cb7ae8c1088bf613580543dddede9.json
experiments/output/ace_adaptation_x-online-warm-s0/configs/step32_curator_amc12b_2020_p5,amc12b_2020_p5,validation,,failed,platform_failure,0,0.0,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2cfab22279023f6fa98c337f32c622f1b00f25659d4b4b629e72766d1261d738.json
experiments/output/x_train_agentic/configs/mathd_numbertheory_629__core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_629,train,prove_theorem_agentic,done,incomplete_proof,20,0.07187827999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2d174bbfc61c8b3e642f34477a090933a359f39b62644a0a654d3125d69fb815.json
experiments/output/ace_review_calibration/configs/amc12b_2002_p11__baseline-r64__gpt-5.6-luna__seed0,amc12b_2002_p11,train,prove_theorem_agentic,done,incomplete_proof,36,0.10133287999999997,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2d1bd9e8dc0ff7bff77d877049650e3a255078ad7ff42208ed05aadfb1150eed.json
experiments/output/ace_capacity_20260912/headroom2/configs/amc12b_2002_p11__C-level2__gpt-5.6-luna__seed0,amc12b_2002_p11,train,prove_theorem_grounded,done,other_or_unobserved,17,0.11954284000000001,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2d57a2aaa8a6c5d734966524cc517290238b1349bf7d1c9979c7c73a5649f1a8.json
experiments/output/ace_revision_20260913/training/configs/training__control__proof__imo_1983_p6__seed0,imo_1983_p6,train,prove_theorem_grounded,done,other_or_unobserved,13,0.041480319999999994,dated billing receipts,False,False,audit/cells/2d59f1bbda4de18ed29cc6d1ecf80bb583551211c3745bae69ecd8335b10859a.json
experiments/output/coverage_cycle_20260911/training/E2/configs/aime_1988_p3__training-E2__gpt-5.6-luna__seed0,aime_1988_p3,train,prove_theorem_grounded,done,syntax,9,0.04363356,dated billing receipts,False,False,audit/cells/2d9974bf9558dcc3f9555361e810153fc58b470069679a4d695a2d9a5c3801bd.json
experiments/output/ace_adaptation_x-offline-e3/configs/step85_curator_aime_1990_p4,aime_1990_p4,train,,failed,platform_failure,0,0.0,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2da6a5f589cac9433ed81913c60d5ad16b08a2e9d7fe442f4a45d069f2a42bbc.json
experiments/output/ace_adaptation_x-offline-e3/configs/step97_curator_algebra_amgm_sum1toneqn_prod1tonleq1,algebra_amgm_sum1toneqn_prod1tonleq1,train,,failed,platform_failure,0,0.0,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2deef0e64499e9e8e8eb067843b689ee86b28b885f29c9a583dbd1461766d97c.json
experiments/output/coverage_cycle_20260911/validation/E2/configs/mathd_numbertheory_303__validation-E2__gpt-5.6-luna__seed0,mathd_numbertheory_303,validation,prove_theorem_grounded,done,unknown_reference,3,0.03511266,dated billing receipts,False,False,audit/cells/2e240d495a162f2d2413fc68f6e89099c896f3c4fb2ea2451c677a6f1a09f9fa.json
experiments/output/ace_economy_refinement_20260916/final00/configs/validation__ace_compact__algebra_others_exirrpowirrrat__seed0,algebra_others_exirrpowirrrat,validation,prove_theorem_grounded,done,other_or_unobserved,3,0.03638886,dated billing receipts,False,False,audit/cells/2e40033f1cc515793ff446dc76c1b5577f7f3d0ea63cceee038de8cc30606537.json
experiments/output/ace_attribution_20260912/training/luna-none/configs/amc12a_2002_p13__luna-none-medium__gpt-5.6-luna__seed0,amc12a_2002_p13,train,prove_theorem_grounded,done,unknown_reference,8,0.037106799999999995,dated billing receipts,False,False,audit/cells/2e5f7f2bd6a84ac0787ea446699185d2f3deec88ca6a7f7612ca103dd9cb4c14.json
experiments/output/ace_x_validation_ace_digest_table_rv2_agentic/configs/amc12_2001_p21__ace-ca62b40b-core-medium__gpt-5.6-luna__seed0,amc12_2001_p21,validation,prove_theorem_ace,done,arithmetic_or_search,25,0.03569791999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2e7c77b845765a43c2e1cc61132df2e382c510caa25899ca3c8909f1c6a07feb.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__ace_coverage__proof__imo_1964_p2__seed1,imo_1964_p2,validation,prove_theorem_grounded,done,unproved_prerequisite,15,0.0657296,dated billing receipts,False,False,audit/cells/2e8e67fe3a07da235a78dfbe1b8e606b22a5a437328f20b4ca66d6aef948eea6.json
experiments/output/coverage_cycle_20260911/training/S/configs/amc12b_2002_p11__training-S__gpt-5.6-luna__seed0,amc12b_2002_p11,train,prove_theorem_grounded,done,other_or_unobserved,6,0.04003216,dated billing receipts,False,False,audit/cells/2e9321492761b1745d6e315e23b58c077abb41c76f1d6484253412f834b779f9.json
experiments/output/ace_x_validation_ace_x3_strong_rv3_agentic/configs/mathd_numbertheory_303__ace-b596e7df-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_303,validation,prove_theorem_ace,done,other_or_unobserved,20,0.06836905999999998,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2ec825f25a345fe0ad2f49aec3db9be52617754aedfa45cb77d1b28125b85516.json
experiments/output/ace_x_validation_ace_x3_strong_rv3_agentic/configs/mathd_numbertheory_37__ace-b596e7df-core-medium__gpt-5.6-luna__seed0,mathd_numbertheory_37,validation,prove_theorem_ace,done,syntax,16,0.03600816,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2ece0b3643a901bc1215694e5a79683dc8bc283ef77fab5a326af6fa30547696.json
experiments/output/ace_economy_refinement_20260916/final09/configs/validation__ace_reset_compact__aime_1991_p9__seed0,aime_1991_p9,validation,prove_theorem_grounded,done,unproved_prerequisite,20,0.04743244,dated billing receipts,False,False,audit/cells/2f2236b232db2781ef8cbc3ca6fc51cfa944832e38acb946fe62d4f30222b569.json
experiments/output/ace_contenders_20260910/configs/amc12_2000_p1__training-reflector-xhigh__gpt-5.6-luna__seed0,amc12_2000_p1,train,prove_theorem_grounded,done,syntax,4,0.039143239999999996,dated billing receipts,False,False,audit/cells/2f36a91ddcf07605ac79b7d060f2b3d9e49fb4442193ee2fc8dce768af3bf1bb.json
experiments/output/acet_x_validation_ace_x5_offline_k3_agentic/configs/mathd_numbertheory_530__acet-fc7b45d4-b1806cce-k3-core-medium__gpt-5.6-luna__seed0,mathd_numbertheory_530,validation,prove_theorem_ace_triggered,done,syntax,10,0.029567119999999995,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2f3ced363a8019908502905b63d08554a7545eb47eeecef9a24418d7013b3920.json
experiments/output/ace_attribution_20260912/validation/luna-none/configs/aime_1991_p6__luna-none-medium__gpt-5.6-luna__seed0,aime_1991_p6,validation,prove_theorem_grounded,done,unknown_reference,4,0.03157002,dated billing receipts,False,False,audit/cells/2f5701c4bed6ad69e370947aa7285d02e9c81ec0bf08be0fe2adf60fbcf6e530.json
experiments/output/ace_x_validation_ace_x3_noreflect_agentic/configs/algebra_others_exirrpowirrrat__ace-1ac8a092-core-medium__gpt-5.6-luna__seed1,algebra_others_exirrpowirrrat,validation,prove_theorem_ace,done,other_or_unobserved,16,0.04371989999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2f5966f12a682c0ef14982d3196d0aae03d962b60e2e082d5ff9221ec9ec8b17.json
experiments/output/ace_x_validation_ace_x3_offline_e3_rv3_agentic/configs/imo_1969_p2__ace-d0d7ce24-core-medium__gpt-5.6-luna__seed0,imo_1969_p2,validation,prove_theorem_ace,done,incomplete_proof,19,0.06278279999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2f5e97a9e1b70669b4ed70c081b9f33eb0072b6771925d0176a28fd031c74c48.json
experiments/output/ace_adaptation_x-offline-e3/configs/step01_generator_amc12b_2002_p11,amc12b_2002_p11,train,prove_theorem_ace,done,other_or_unobserved,12,0.050726079999999986,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/2f67f08712b44c4a9402ccbde8c1c633f7936da0eb452a6aeada5f3fcf8ccfe4.json
