cell,request,receipt,output_limit,structured,shadow_32768_denied,proof_checked,truncated
imo_1977_p6__training-B__gpt-5.6-luna__seed0,7,45290617873344a48bda8294c82aa78c,32768,True,False,True,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,8,ff96f579ba2249c4b494c73353132561,32768,True,False,True,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,9,0d284de6e9ae43dbad45f1f1b72e0e79,32768,True,False,True,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,10,60cc6ecd6e564df7b50b5742611f8479,32768,True,False,True,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,11,0c3a940581b141648f492328bdbc057f,32768,True,False,True,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,12,ff07a87ffd964c8cbf23e581a61e2d07,32768,True,False,True,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,13,b4b30057fe334cebb1934949bc8a0d41,32768,True,False,False,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,14,946e05a8fbef4b1599aeb8de62962c7f,32768,True,False,True,False
imo_1977_p6__training-B__gpt-5.6-luna__seed0,15,31d2d27b5a4642e2806d4afb955a5932,32768,True,False,True,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,1,efb4cb2c025049188bade254b8f88014,32768,False,False,False,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,2,606a2a60e94346569a21820931921aa0,32768,False,False,True,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,3,22e7fd586daf40ad891f7650ac39e1c6,32768,True,False,True,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,4,db96fed2394c41a4ac64a0b2905d9beb,32768,True,False,True,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,5,12f6d457319c4fadb4b55bc1a1057576,32768,True,False,False,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,6,0777e219ba65430d9cca56979a772676,32768,True,False,True,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,7,53af11b805a546c4b449562d21223b39,32768,True,False,True,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,8,4766a511050b4cf18ad82ab3fe698a16,32768,True,False,True,False
imo_1983_p6__training-B__gpt-5.6-luna__seed0,9,2757b40c41104e24bb7f3be41f29744b,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,1,08511f9973794ec0ab0a415e476441ca,32768,False,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,2,38a8781f9ba44ece8f1b18f3dd1b8fd7,32768,False,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,3,f630de0007f74db98d9a29e2e6b04174,32768,False,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,4,cf1f85bf8af24806ac9d3ddb0ee768ce,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,5,136c20a5d71041ce882b0cd070ff78cf,32768,True,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,6,940ae0b644094e26af8ad474263e645d,32768,True,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,7,5fdd7cc82c4b4d0c9be2b363836613e4,32768,True,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,8,0c57219ac70941f3b7179b1deffba162,32768,True,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,9,d4583fde180b4f1bbeb508a2e62215be,32768,True,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,10,1a86e70bf9ff43e7bc488622c096f1da,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,11,1c686898087b44108862978496e716ce,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,12,80e446225a594697968b3cfd7ccb3c10,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,13,35339e97f8c445879582fd7f90c22fbf,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,14,b73ba6c9b7ad4c3882af88de95a86528,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,15,d68e4581c142460f9428132f660f3e34,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,16,954c2037927d4770886dbf0aa8a7c419,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,17,24b8a848f9304d91847ea181d6754b7d,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,18,ede9d7581f34442fbd84d8b7399470ed,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,19,8b98fc0e7af0475098153365d4bc1b18,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,20,c837b202820543ed8f6a938e582c153f,32768,True,False,False,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,21,abe00b357f2a4edf911d5f0cb5549c40,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,22,ca0040b1cacc43fe80ee9ecce6c32b9c,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,23,00d4595060184b9aac18621f11ed85a7,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,24,96aa968fbbd841529393eb352680d40a,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,25,ba921b8ee4324f99b8fac699c2c8e5c6,32768,True,False,True,False
induction_pord1p1on2powklt5on2__training-B__gpt-5.6-luna__seed0,26,9bb90c7d82a3488086a6c83a48616d14,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,1,f6556ed4f7004fa9954e179808572bf2,32768,False,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,2,0bc7750796c44bebafa787a538cc38cc,32768,False,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,3,0f6d7d8d1cb64b5d95a613ffc3400690,32768,False,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,4,1b3624623bfd4204b245d66bee5eaf53,32768,False,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,5,9d537b0855e44f1680dd69216ddfbe93,32768,False,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,6,2153ab075ced4fbbb794f57959d71cc2,32768,False,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,7,b8bd9930644044f79b827e491f7e5262,32768,False,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,8,2db1000a4bc14ff3bdfd70e2920120b5,32768,False,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,9,527706b474bd4fdc851767268f991332,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,10,1bccb26aa1ac4f599514a9160f5a23a6,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,11,535a7c52be5746aebcf17172e919eff1,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,12,f4c1e819436e47979c711ddd7c6d6530,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,13,36433bf84b604b53aa4e89eaa7b671df,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,14,399ab84e9b014d339f7ca81d7560ca47,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,15,0e6c841e8b334e21a59a22d501d30971,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,16,4a94261a2b134f54a8b735cb7547dc47,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,17,74215e1756f24276b7ccc4bb57504d6c,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,18,67607a4e1302467d82df9ad1e021126a,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,19,916d69deb1304052bb28daaea4fbd2f8,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,20,048ed0b565544b528e9279ab84b4f7c9,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,21,bca2d92f125e4af680a1eae22e6a0660,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,22,1c2db0e66767401faf9694c91c6fe2b7,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,23,9502c85795fd46b1a87340277a7b1ec7,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,24,edece54f771d4a68bc32bb39a847577a,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,25,6401da51771343e5ae86f5345ac36250,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,26,68f04e809e474c21af19c0fb49da5eb0,32768,True,False,False,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,27,19326632ef54467f86e16366b100c4de,32768,True,False,True,False
mathd_algebra_185__training-B__gpt-5.6-luna__seed0,28,8ea277a9a5d34254853223598c2f302d,32768,True,False,True,False
mathd_algebra_206__training-B__gpt-5.6-luna__seed0,1,01438a2f835f46cba946104a3868ece0,32768,False,False,True,False
mathd_algebra_206__training-B__gpt-5.6-luna__seed0,2,eea9eaffcbff4805b7d92cedf7c8fe93,32768,True,False,False,False
mathd_algebra_206__training-B__gpt-5.6-luna__seed0,3,101ab027f87b437881e94995bdaf96dd,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,1,2c30003a57b24939ac7323f6ad560faa,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,2,65b79315427b4057bf194dc0d4ccec9f,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,3,a1356575d10946b7b480397dca3c5cb6,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,4,6ef1706a58cb483aa5e09c403e24523b,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,5,8958e3d84b1242ce935fe973e00aabc7,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,6,85c632c47c1641c9baeb41d9621d9532,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,7,ceddfa9e3bea4123a10d2a899042ae3f,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,8,e2e461917e6641da9345240c1065d081,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,9,1c32cce581334fc78ede63ef32da04b3,32768,False,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,10,f4b7225fb9cf42228129e970d1f864ca,32768,False,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,11,d58d6992beea409c8fa8576972765601,32768,True,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,12,dbbc7f1b196740aaa70c735289a3228b,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,13,757086ea053f40418ba98754d9ce2a96,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,14,2f972a2f7d6845e682ae4cf4b13fb72c,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,15,d5a0dc874c08423a9e3cd9d4e70d59b0,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,16,b608210fd5e047d78d8ba7063d228aad,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,17,dcdb5d5490924022b6ee770ba76403e3,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,18,ebf228bcf98a474e9b13cf8c7b111cbe,32768,True,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,19,89ea4c086eb54da683287bdf49ec8d5b,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,20,c235fa6e44ed4816becc10f8392b94da,32768,True,False,False,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,21,757920f7cf2140819e0e81b0b1b5adbf,32768,True,False,True,False
mathd_algebra_224__training-B__gpt-5.6-luna__seed0,22,3529bf45e823498b9360cc7cd5d38393,32768,True,False,True,False
mathd_algebra_247__training-B__gpt-5.6-luna__seed0,1,bd9a3454e20246ea809f8d7b22cb3902,32768,False,False,True,False
mathd_algebra_247__training-B__gpt-5.6-luna__seed0,2,89e72d043d5248c09f9ed1d4651bed62,32768,True,False,True,False
mathd_algebra_247__training-B__gpt-5.6-luna__seed0,3,721c110e2e5440e694cb0fe03a761a0e,32768,True,False,True,False
mathd_algebra_247__training-B__gpt-5.6-luna__seed0,4,92d64b382f8e41a683e666aefa568d14,32768,True,False,True,False
mathd_algebra_28__training-B__gpt-5.6-luna__seed0,1,f493508cf5e24366b6f19a0b386861be,32768,False,False,True,False
mathd_algebra_28__training-B__gpt-5.6-luna__seed0,2,6598a067789749beb9038e1f1cc62436,32768,True,False,True,False
mathd_algebra_28__training-B__gpt-5.6-luna__seed0,3,d0603c9583224a31bcabf26ffaecb413,32768,True,False,True,False
mathd_algebra_323__training-B__gpt-5.6-luna__seed0,1,8e6fac2857d644c6a376a0d12cec7920,32768,False,False,True,False
mathd_algebra_37__training-B__gpt-5.6-luna__seed0,1,7e58b8a0f8f042449c98735697ba3a0c,32768,False,False,True,False
mathd_algebra_410__training-B__gpt-5.6-luna__seed0,1,d1c8a4a194fe4db2bf1251c847ddf5fc,32768,False,False,True,False
mathd_algebra_410__training-B__gpt-5.6-luna__seed0,2,748ece0a6b4e46f0adddcbb3063bec94,32768,True,False,True,False
mathd_algebra_410__training-B__gpt-5.6-luna__seed0,3,15310af7233a4b1a974359fd962da2c9,32768,True,False,False,False
mathd_algebra_410__training-B__gpt-5.6-luna__seed0,4,6357a7c2941c489c9b1e2ccf7f6be1ae,32768,True,False,True,False
mathd_algebra_410__training-B__gpt-5.6-luna__seed0,5,c63b1ec4ba07440c8224c36dce7cac55,32768,True,False,True,False
mathd_algebra_410__training-B__gpt-5.6-luna__seed0,6,439595a3a4f44b25a812a5b12f7c0f8e,32768,True,False,True,False
mathd_algebra_43__training-B__gpt-5.6-luna__seed0,1,811ae853040e449197c7f02424e61937,32768,False,False,True,False
mathd_numbertheory_221__training-B__gpt-5.6-luna__seed0,1,2c930078c11f4ad2914cc5e3e0c4ee48,32768,False,False,True,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,1,6c50f3e68a534676b05c2da66de0138a,32768,False,False,False,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,2,f0be0e6836a34ac2bf24218f930690ff,32768,False,False,False,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,3,7087ab2cc34440158cc214fdca452da8,32768,False,False,True,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,4,13913d89ae6641fe9483977f95cfe803,32768,True,False,False,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,5,7804fbb66d3e4359bbdfb4905df18d22,32768,True,False,True,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,6,2126327a0b42402297b87c4178999199,32768,True,False,True,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,7,ab79e22085cc49c5861a50e19a28bffc,32768,True,False,True,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,8,1afb5606f2184bde8d9e74b24f90e915,32768,True,False,True,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,9,616153aeefc2468794cc04b87d3fbe57,32768,True,False,True,False
mathd_numbertheory_301__training-B__gpt-5.6-luna__seed0,10,7c1a4f9f3f354739828e6185bde71ccc,32768,True,False,True,False
mathd_numbertheory_326__training-B__gpt-5.6-luna__seed0,1,fa99984a892e4fdf89b0d229bbf3c3ed,32768,False,False,True,False
mathd_numbertheory_35__training-B__gpt-5.6-luna__seed0,1,b57bc3a211ea484589210476c49f9477,32768,False,False,True,False
mathd_numbertheory_403__training-B__gpt-5.6-luna__seed0,1,9752a4314fb2468ea822b6f1f0537e1b,32768,False,False,True,False
mathd_numbertheory_42__training-B__gpt-5.6-luna__seed0,1,233e7f0217d74625a99f4f045074371e,32768,False,False,False,False
mathd_numbertheory_42__training-B__gpt-5.6-luna__seed0,2,4ce92abff64a400e9232fc213cad1fd9,32768,False,False,True,False
mathd_numbertheory_458__training-B__gpt-5.6-luna__seed0,1,dc130bdec32f4ea4ae160fe49f7fd80a,32768,False,False,False,False
mathd_numbertheory_458__training-B__gpt-5.6-luna__seed0,2,652eaac8941549f8a273fa47bc3dcfd1,32768,False,False,False,False
mathd_numbertheory_458__training-B__gpt-5.6-luna__seed0,3,745551623a1043ceaa8c2ae223b41e09,32768,False,False,False,False
mathd_numbertheory_458__training-B__gpt-5.6-luna__seed0,4,6bbb459ba926462b97b271ad6e0137aa,32768,False,False,True,False
mathd_numbertheory_48__training-B__gpt-5.6-luna__seed0,1,27bb772644e94eef8eb84db2acbb05ca,32768,False,False,True,False
mathd_numbertheory_48__training-B__gpt-5.6-luna__seed0,2,27eb025922154ba0a0cb62a57e0a2129,32768,True,False,True,False
mathd_numbertheory_48__training-B__gpt-5.6-luna__seed0,3,47962123f50943f69f424b0cbcd76660,32768,True,False,True,False
mathd_numbertheory_48__training-B__gpt-5.6-luna__seed0,4,5fa90884d08146659ec3362d30068cb5,32768,True,False,True,False
mathd_numbertheory_48__training-B__gpt-5.6-luna__seed0,5,7b3c08484481446383922459f48e4eed,32768,True,False,True,False
mathd_numbertheory_48__training-B__gpt-5.6-luna__seed0,6,81b46199e1b0455fba349b4ddceeb6af,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,1,3ae5a30facf44f198c5ce1083049f524,32768,False,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,2,2930fba1d63c4af4b8698b9398cc63f1,32768,False,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,3,bea0712d7c344cdb928313ba4b35cb50,32768,False,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,4,263d515dc7174fc1ae5829b4fc15bb0b,32768,True,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,5,5f74424d31324674bc3eb6ab88f3c5ed,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,6,fccf1fee2fa34119925f3ea409f05698,32768,True,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,7,0b5f6dd7d6eb41eab9ccfe618fe052b9,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,8,38dcd3432c6647a589729b8397e32c8d,32768,True,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,9,65ca776002ac455b93e01f0a7433fcdf,32768,True,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,10,ad8b0a62ac394ee5acfa4dad00a63433,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,11,e4de80ce0aeb49b39fd3c58f8090df4d,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,12,15dceefa0854426c9d5b91e316fc7b74,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,13,78db5298893a4b38b8a4a08a20c6be85,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,14,d87f7eae6d424a6988cc0b1eb6ae4836,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,15,6a351fecba42491e9a2c52382a3ccac3,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,16,f1b894df471e4d81b86f09f2a1328e11,32768,True,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,17,def12eb5d2d642cb816a245334c3bbea,32768,True,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,18,67fbf473b77e4cf2bade2ae391db32db,32768,True,False,False,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,19,f95971a022ee410ca8323b8e9003ded7,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,20,cfb18f51f9964c1bbc20112c25591d62,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,21,40c2108155dd41ccb3c8b02238309f21,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,22,f49cdd87147e4ad788ff2d297c44bd8f,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,23,46ff4979f6b24cdfa680b5d584c47bee,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,24,cd9c2db6bfa845229d7adf2ed510c8a5,32768,True,False,True,False
mathd_numbertheory_629__training-B__gpt-5.6-luna__seed0,25,bf3bc207bb334f96b7f15be9b9939347,32768,True,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,1,d0b09d3914ef447b8cb7ec434bcdb08c,4096,False,False,False,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,2,ec350fd5d25849a1b20364d34753c7b3,4096,False,False,False,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,3,828a3ee00de24b21a2a54dec9d183c82,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,4,6322c86eb142454f8302673c61407730,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,5,c8bb9fa977464f85a08d126308ab7aa1,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,6,6445d800f7be447ca309538234eb77da,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,7,78e76fc5805c4aa18c1afffe23087a58,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,8,f9293e3e939543b58a870cebc9dfb18f,4096,False,False,False,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,9,c9f07aa2d54b47f2bae161e1a8f90ab3,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,10,74ce921452f14b608dcf83801a390013,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,11,afa5708345b943168e7e7da048de9d03,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,12,ce19fde88467404493804f44e0306b1d,4096,False,False,True,False
aime_1984_p7__validation-A__gpt-5.6-luna__seed0,13,ae209dff7ab3431aa4814b01f8823766,4096,False,True,True,False
aime_1989_p8__validation-A__gpt-5.6-luna__seed0,1,ebbe1a5c9ff3476081a076fd86488d8d,4096,False,False,True,False
